"word" "root" "prob" "freq"
"13450" "tries" "he" 0.000807291911122793 86
"13451" "keep" "help" 0.00610058877775413 86
"13452" "im" "here" 0.00354785478547855 86
"13453" "previous" "his" 0.00114363222915198 86
"13454" "attorney" "his" 0.00114363222915198 86
"13455" "room" "his" 0.00114363222915198 86
"13456" "games" "home" 0.00430387348613752 86
"13457" "post" "i" 0.000209581276106272 86
"13458" "regret" "i" 0.000209581276106272 86
"13459" "moving" "im" 0.00139819210509202 86
"13460" "use" "in" 0.000209044835255655 86
"13461" "gods" "in" 0.000209044835255655 86
"13462" "bed" "into" 0.00258165225744476 86
"13463" "entirely" "is" 0.000320879957315503 86
"13464" "strong" "is" 0.000320879957315503 86
"13465" "excited" "is" 0.000320879957315503 86
"13466" "enough" "isnt" 0.0118066996155958 86
"13467" "always" "isnt" 0.0118066996155958 86
"13468" "worth" "it" 0.00037680460928429 86
"13469" "lets" "it" 0.00037680460928429 86
"13470" "lost" "ive" 0.00519260958821398 86
"13471" "cause" "just" 0.00113643871820284 86
"13472" "talking" "just" 0.00113643871820284 86
"13473" "followed" "just" 0.00113643871820284 86
"13474" "days" "just" 0.00113643871820284 86
"13475" "felt" "just" 0.00113643871820284 86
"13476" "last" "like" 0.00127879139343653 86
"13477" "theres" "like" 0.00127879139343653 86
"13478" "kids" "little" 0.00414417887432537 86
"13479" "something" "little" 0.00414417887432537 86
"13480" "tweeting" "live" 0.00866498740554156 86
"13481" "pm" "may" 0.00433642597821702 86
"13482" "dont" "me" 0.000940404592673592 86
"13483" "rt" "me" 0.000940404592673592 86
"13484" "see" "must" 0.00930433841826247 86
"13485" "bedroom" "my" 0.000570836873406967 86
"13486" "interest" "my" 0.000570836873406967 86
"13487" "buddy" "my" 0.000570836873406967 86
"13488" "show" "my" 0.000570836873406967 86
"13489" "faith" "my" 0.000570836873406967 86
"13490" "wedding" "my" 0.000570836873406967 86
"13491" "fails" "never" 0.00416585932958729 86
"13492" "appear" "not" 0.000842047546312615 86
"13493" "playing" "not" 0.000842047546312615 86
"13494" "less" "nothing" 0.0101259861062051 86
"13495" "will" "now" 0.00193362712474143 86
"13496" "blues" "of" 0.000171624143126553 86
"13497" "killing" "of" 0.000171624143126553 86
"13498" "shots" "of" 0.000171624143126553 86
"13499" "problems" "of" 0.000171624143126553 86
"13500" "site" "on" 0.000421769174558491 86
"13501" "im" "on" 0.000421769174558491 86
"13502" "guys" "other" 0.00273310875230407 86
"13503" "newest" "our" 0.00185404764471273 86
"13504" "visit" "please" 0.00832929782082324 86
"13505" "station" "police" 0.0098987108655617 86
"13506" "david" "said" 0.00113199599852577 86
"13507" "everyone" "see" 0.0024741081703107 86
"13508" "will" "show" 0.00543100726239343 86
"13509" "special" "so" 0.000894556726338454 86
"13510" "guys" "some" 0.00169775935248248 86
"13511" "guy" "some" 0.00169775935248248 86
"13512" "remember" "still" 0.00331764524342258 86
"13513" "overall" "th" 0.00769299579568834 86
"13514" "tweet" "th" 0.00769299579568834 86
"13515" "special" "that" 0.000330682744512974 86
"13516" "starts" "that" 0.000330682744512974 86
"13517" "give" "that" 0.000330682744512974 86
"13518" "kid" "that" 0.000330682744512974 86
"13519" "crazy" "thats" 0.00387108390349298 86
"13520" "walking" "the" 7.21298605880764e-05 86
"13521" "monthly" "the" 7.21298605880764e-05 86
"13522" "chef" "the" 7.21298605880764e-05 86
"13523" "tape" "the" 7.21298605880764e-05 86
"13524" "recently" "the" 7.21298605880764e-05 86
"13525" "mini" "the" 7.21298605880764e-05 86
"13526" "bone" "the" 7.21298605880764e-05 86
"13527" "realm" "the" 7.21298605880764e-05 86
"13528" "resort" "the" 7.21298605880764e-05 86
"13529" "boundaries" "the" 7.21298605880764e-05 86
"13530" "spread" "the" 7.21298605880764e-05 86
"13531" "flip" "the" 7.21298605880764e-05 86
"13532" "pork" "the" 7.21298605880764e-05 86
"13533" "microwave" "the" 7.21298605880764e-05 86
"13534" "faces" "the" 7.21298605880764e-05 86
"13535" "safe" "the" 7.21298605880764e-05 86
"13536" "barn" "the" 7.21298605880764e-05 86
"13537" "ballpark" "the" 7.21298605880764e-05 86
"13538" "mavericks" "the" 7.21298605880764e-05 86
"13539" "changing" "the" 7.21298605880764e-05 86
"13540" "cancer" "the" 7.21298605880764e-05 86
"13541" "utility" "the" 7.21298605880764e-05 86
"13542" "garlic" "the" 7.21298605880764e-05 86
"13543" "strange" "the" 7.21298605880764e-05 86
"13544" "sell" "they" 0.00106364558339723 86
"13545" "often" "they" 0.00106364558339723 86
"13546" "april" "through" 0.00447404016231401 86
"13547" "city" "to" 0.000124942613567024 86
"13548" "influence" "to" 0.000124942613567024 86
"13549" "approach" "to" 0.000124942613567024 86
"13550" "regain" "to" 0.000124942613567024 86
"13551" "rain" "to" 0.000124942613567024 86
"13552" "minimize" "to" 0.000124942613567024 86
"13553" "confront" "to" 0.000124942613567024 86
"13554" "advantage" "took" 0.00960786504301195 86
"13555" "afternoon" "tuesday" 0.0178238341968912 86
"13556" "feel" "u" 0.00442933662958385 86
"13557" "recently" "until" 0.00687779910428663 86
"13558" "early" "very" 0.00366035326665248 86
"13559" "popular" "very" 0.00366035326665248 86
"13560" "home" "was" 0.000551660433759053 86
"13561" "hot" "was" 0.000551660433759053 86
"13562" "clearly" "was" 0.000551660433759053 86
"13563" "worked" "we" 0.000822919258224408 86
"13564" "become" "we" 0.000822919258224408 86
"13565" "offer" "we" 0.000822919258224408 86
"13566" "today" "well" 0.00276847798094257 86
"13567" "will" "where" 0.00354011443625736 86
"13568" "rise" "will" 0.00109554140127389 86
"13569" "surely" "will" 0.00109554140127389 86
"13570" "enough" "with" 0.000481757631096895 86
"13571" "room" "your" 0.00113486408023225 86
"13572" "eye" "your" 0.00113486408023225 86
"13573" "customers" "your" 0.00113486408023225 86
"13574" "remote" "a" 0.000143179115388891 85
"13575" "loan" "a" 0.000143179115388891 85
"13576" "fortune" "a" 0.000143179115388891 85
"13577" "husband" "a" 0.000143179115388891 85
"13578" "strategy" "a" 0.000143179115388891 85
"13579" "gig" "a" 0.000143179115388891 85
"13580" "hoe" "a" 0.000143179115388891 85
"13581" "bargain" "a" 0.000143179115388891 85
"13582" "release" "a" 0.000143179115388891 85
"13583" "shopping" "a" 0.000143179115388891 85
"13584" "well" "all" 0.00103006580302718 85
"13585" "want" "all" 0.00103006580302718 85
"13586" "says" "also" 0.00261796230134286 85
"13587" "obvious" "an" 0.00114228887813793 85
"13588" "nfl" "an" 0.00114228887813793 85
"13589" "mother" "and" 0.000141242937853107 85
"13590" "usually" "and" 0.000141242937853107 85
"13591" "cost" "and" 0.000141242937853107 85
"13592" "click" "and" 0.000141242937853107 85
"13593" "ever" "anyone" 0.0110418290465056 85
"13594" "another" "as" 0.000704733320620497 85
"13595" "oregon" "at" 0.000597073636740399 85
"13596" "next" "be" 0.000622396004949879 85
"13597" "present" "be" 0.000622396004949879 85
"13598" "reading" "be" 0.000622396004949879 85
"13599" "waiting" "be" 0.000622396004949879 85
"13600" "picture" "big" 0.00547998194829476 85
"13601" "oh" "but" 0.000711076905058685 85
"13602" "just" "by" 0.00108214085654632 85
"13603" "sometimes" "can" 0.00138197899391929 85
"13604" "friend" "close" 0.0150203216115922 85
"13605" "agree" "dont" 0.00192038317292486 85
"13606" "next" "early" 0.0105760856040811 85
"13607" "now" "even" 0.00316137910514375 85
"13608" "follow" "everyone" 0.00760558339298497 85
"13609" "color" "favorite" 0.0128905065210798 85
"13610" "came" "first" 0.0025250274782402 85
"13611" "creating" "for" 0.000309257345771542 85
"13612" "birth" "gave" 0.0173930836914262 85
"13613" "guy" "good" 0.00190955451216499 85
"13614" "ol" "good" 0.00190955451216499 85
"13615" "thanks" "haha" 0.0123708339397468 85
"13616" "stopped" "have" 0.000642722117202268 85
"13617" "begun" "have" 0.000642722117202268 85
"13618" "arrived" "he" 0.000797904795877179 85
"13619" "held" "he" 0.000797904795877179 85
"13620" "books" "his" 0.0011303341799758 85
"13621" "knee" "his" 0.0011303341799758 85
"13622" "shoulder" "his" 0.0011303341799758 85
"13623" "completely" "i" 0.000207144284523641 85
"13624" "purchased" "i" 0.000207144284523641 85
"13625" "hold" "i" 0.000207144284523641 85
"13626" "tweeted" "i" 0.000207144284523641 85
"13627" "stop" "i" 0.000207144284523641 85
"13628" "drive" "i" 0.000207144284523641 85
"13629" "find" "ill" 0.00638953619484327 85
"13630" "grateful" "im" 0.00138193405735839 85
"13631" "math" "in" 0.000206614081357333 85
"13632" "will" "in" 0.000206614081357333 85
"13633" "handy" "in" 0.000206614081357333 85
"13634" "members" "its" 0.000953331613597874 85
"13635" "second" "its" 0.000953331613597874 85
"13636" "seems" "just" 0.00112322431450281 85
"13637" "knee" "left" 0.00795433277185102 85
"13638" "can" "man" 0.00577445652173913 85
"13639" "add" "minutes" 0.0114385681604091 85
"13640" "concerned" "more" 0.001397176060621 85
"13641" "back" "move" 0.0146299483648881 85
"13642" "tongue" "my" 0.000564199235344095 85
"13643" "throat" "my" 0.000564199235344095 85
"13644" "passion" "my" 0.000564199235344095 85
"13645" "word" "my" 0.000564199235344095 85
"13646" "game" "next" 0.00445189336406013 85
"13647" "guy" "nice" 0.00933552992861065 85
"13648" "feeling" "of" 0.000169628513555314 85
"13649" "talent" "of" 0.000169628513555314 85
"13650" "illegal" "of" 0.000169628513555314 85
"13651" "employees" "of" 0.000169628513555314 85
"13652" "today" "off" 0.0034965034965035 85
"13653" "yea" "oh" 0.00769997282362533 85
"13654" "line" "on" 0.000416864881831067 85
"13655" "day" "our" 0.00183248895116956 85
"13656" "three" "over" 0.0027342619101232 85
"13657" "note" "please" 0.00823244552058111 85
"13658" "people" "real" 0.00890611902766136 85
"13659" "congrats" "rt" 0.00377375244183982 85
"13660" "stop" "should" 0.00394596351144329 85
"13661" "times" "six" 0.0181934931506849 85
"13662" "dakota" "south" 0.0180658873538789 85
"13663" "lineup" "starting" 0.0189267423736362 85
"13664" "follower" "th" 0.0076035423562036 85
"13665" "girl" "thanks" 0.00348246476565061 85
"13666" "kept" "that" 0.000326837596320962 85
"13667" "derby" "the" 7.12911412789128e-05 85
"13668" "mom" "the" 7.12911412789128e-05 85
"13669" "sentence" "the" 7.12911412789128e-05 85
"13670" "olive" "the" 7.12911412789128e-05 85
"13671" "vet" "the" 7.12911412789128e-05 85
"13672" "belief" "the" 7.12911412789128e-05 85
"13673" "coalition" "the" 7.12911412789128e-05 85
"13674" "momentum" "the" 7.12911412789128e-05 85
"13675" "stands" "the" 7.12911412789128e-05 85
"13676" "thoughts" "the" 7.12911412789128e-05 85
"13677" "treadmill" "the" 7.12911412789128e-05 85
"13678" "software" "the" 7.12911412789128e-05 85
"13679" "stomach" "the" 7.12911412789128e-05 85
"13680" "reds" "the" 7.12911412789128e-05 85
"13681" "required" "the" 7.12911412789128e-05 85
"13682" "epa" "the" 7.12911412789128e-05 85
"13683" "transportation" "the" 7.12911412789128e-05 85
"13684" "tune" "the" 7.12911412789128e-05 85
"13685" "grant" "the" 7.12911412789128e-05 85
"13686" "cable" "the" 7.12911412789128e-05 85
"13687" "developer" "the" 7.12911412789128e-05 85
"13688" "meter" "the" 7.12911412789128e-05 85
"13689" "fort" "the" 7.12911412789128e-05 85
"13690" "stories" "their" 0.00166699352814277 85
"13691" "father" "their" 0.00166699352814277 85
"13692" "dont" "then" 0.00275374995950368 85
"13693" "anything" "there" 0.00161704556263674 85
"13694" "round" "third" 0.0188053097345133 85
"13695" "sounds" "this" 0.000624485717644293 85
"13696" "old" "this" 0.000624485717644293 85
"13697" "around" "those" 0.00382607129996399 85
"13698" "reality" "to" 0.000123489792479036 85
"13699" "aid" "to" 0.000123489792479036 85
"13700" "nearly" "to" 0.000123489792479036 85
"13701" "impose" "to" 0.000123489792479036 85
"13702" "spare" "to" 0.000123489792479036 85
"13703" "tonight" "to" 0.000123489792479036 85
"13704" "pee" "to" 0.000123489792479036 85
"13705" "young" "to" 0.000123489792479036 85
"13706" "downtown" "to" 0.000123489792479036 85
"13707" "suck" "to" 0.000123489792479036 85
"13708" "two" "up" 0.00116064723151499 85
"13709" "army" "us" 0.00232265821401246 85
"13710" "short" "very" 0.00361779101936582 85
"13711" "lucky" "very" 0.00361779101936582 85
"13712" "determined" "was" 0.000545245777552552 85
"13713" "tend" "we" 0.000813350429640403 85
"13714" "go" "well" 0.00273628637651301 85
"13715" "let" "well" 0.00273628637651301 85
"13716" "ever" "what" 0.00122777368519883 85
"13717" "represents" "who" 0.00135782747603834 85
"13718" "gives" "who" 0.00135782747603834 85
"13719" "called" "who" 0.00135782747603834 85
"13720" "u" "will" 0.0010828025477707 85
"13721" "autism" "with" 0.000476155798177164 85
"13722" "various" "with" 0.000476155798177164 85
"13723" "include" "would" 0.00165475889189558 85
"13724" "round" "year" 0.00291725297731407 85
"13725" "god" "you" 0.000361791420861319 85
"13726" "ladies" "you" 0.000361791420861319 85
"13727" "baby" "you" 0.000361791420861319 85
"13728" "ill" "you" 0.000361791420861319 85
"13729" "beautiful" "your" 0.00112166798627606 85
"13730" "game" "your" 0.00112166798627606 85
"13731" "list" "your" 0.00112166798627606 85
"13732" "probably" "youre" 0.0052285169465461 85
"13733" "sheet" "a" 0.000141494655207846 84
"13734" "referendum" "a" 0.000141494655207846 84
"13735" "trail" "a" 0.000141494655207846 84
"13736" "modest" "a" 0.000141494655207846 84
"13737" "plea" "a" 0.000141494655207846 84
"13738" "blender" "a" 0.000141494655207846 84
"13739" "fancy" "a" 0.000141494655207846 84
"13740" "mixed" "a" 0.000141494655207846 84
"13741" "magical" "a" 0.000141494655207846 84
"13742" "quarterback" "a" 0.000141494655207846 84
"13743" "suicide" "a" 0.000141494655207846 84
"13744" "whopping" "a" 0.000141494655207846 84
"13745" "blood" "a" 0.000141494655207846 84
"13746" "breath" "a" 0.000141494655207846 84
"13747" "sales" "a" 0.000141494655207846 84
"13748" "definite" "a" 0.000141494655207846 84
"13749" "fee" "a" 0.000141494655207846 84
"13750" "right" "about" 0.00113704044615301 84
"13751" "whats" "about" 0.00113704044615301 84
"13752" "someone" "about" 0.00113704044615301 84
"13753" "come" "always" 0.00501372806493972 84
"13754" "opening" "an" 0.00112885018545396 84
"13755" "age" "an" 0.00112885018545396 84
"13756" "canada" "and" 0.000139581256231306 84
"13757" "universities" "and" 0.000139581256231306 84
"13758" "east" "and" 0.000139581256231306 84
"13759" "hoping" "and" 0.000139581256231306 84
"13760" "robert" "and" 0.000139581256231306 84
"13761" "theyve" "and" 0.000139581256231306 84
"13762" "legal" "and" 0.000139581256231306 84
"13763" "april" "and" 0.000139581256231306 84
"13764" "hours" "and" 0.000139581256231306 84
"13765" "chance" "another" 0.00508659319365387 84
"13766" "proud" "are" 0.000683371298405467 84
"13767" "waiting" "are" 0.000683371298405467 84
"13768" "high" "are" 0.000683371298405467 84
"13769" "washington" "at" 0.000590049241014042 84
"13770" "sea" "at" 0.000590049241014042 84
"13771" "guy" "bad" 0.00857142857142857 84
"13772" "accepted" "be" 0.000615073699009292 84
"13773" "presented" "be" 0.000615073699009292 84
"13774" "viewed" "be" 0.000615073699009292 84
"13775" "weather" "beautiful" 0.0131785378098525 84
"13776" "shes" "because" 0.00282087447108604 84
"13777" "years" "been" 0.00178075512497085 84
"13778" "missing" "been" 0.00178075512497085 84
"13779" "feeling" "been" 0.00178075512497085 84
"13780" "making" "before" 0.00375284814368047 84
"13781" "part" "being" 0.00395163945994261 84
"13782" "team" "best" 0.00429711479435236 84
"13783" "clinton" "bill" 0.017478152309613 84
"13784" "let" "but" 0.000702711294410935 84
"13785" "asking" "by" 0.00106940978764577 84
"13786" "meet" "can" 0.00136572041752024 84
"13787" "support" "child" 0.0184859154929577 84
"13788" "actually" "could" 0.00301053687907677 84
"13789" "hours" "couple" 0.0142832851555858 84
"13790" "always" "doesnt" 0.00781613473527496 84
"13791" "go" "even" 0.00312418640978912 84
"13792" "needs" "everyone" 0.00751610594130279 84
"13793" "made" "finally" 0.013437849944009 84
"13794" "visiting" "for" 0.000305619024056583 84
"13795" "making" "from" 0.000875510714583507 84
"13796" "time" "fun" 0.0080413555427915 84
"13797" "try" "gonna" 0.0138659623638164 84
"13798" "example" "good" 0.00188708916496304 84
"13799" "use" "good" 0.00188708916496304 84
"13800" "story" "great" 0.00275292498279422 84
"13801" "experience" "great" 0.00275292498279422 84
"13802" "agreed" "have" 0.000635160680529301 84
"13803" "stayed" "have" 0.000635160680529301 84
"13804" "created" "he" 0.000788517680631565 84
"13805" "one" "him" 0.0028276163867102 84
"13806" "blog" "his" 0.00111703613079961 84
"13807" "brothers" "his" 0.00111703613079961 84
"13808" "lay" "i" 0.00020470729294101 84
"13809" "thankful" "im" 0.00136567600962476 84
"13810" "telling" "im" 0.00136567600962476 84
"13811" "right" "im" 0.00136567600962476 84
"13812" "vain" "in" 0.000204183327459011 84
"13813" "anticipation" "in" 0.000204183327459011 84
"13814" "human" "in" 0.000204183327459011 84
"13815" "fort" "in" 0.000204183327459011 84
"13816" "work" "in" 0.000204183327459011 84
"13817" "offers" "it" 0.000368041711393958 84
"13818" "continues" "it" 0.000368041711393958 84
"13819" "working" "its" 0.000942115947555546 84
"13820" "making" "just" 0.00111000991080278 84
"13821" "ran" "just" 0.00111000991080278 84
"13822" "just" "lol" 0.0048261993679977 84
